order_id,customer_id,customer_name,email,city,product,quantity,unit_price,order_date,payment_method,status,total_amount,order_year,order_month
ORD006169,C0204,Fatma  Abdel,fatma.abdel87@gmail.com,Aswan,Mouse,1,1401.43,2026-03-14,Cash,Returned,1401.43,2026,3
ORD003597,C0102,Mona Kamal,mona.kamal54@gmail.com,Zagazig,Speaker,7,3683.01,2026-03-10,Cash,Delivered,25781.07,2026,3
ORD006289,C0218,Khaled Kamal,khaled.kamal77@yahoo.com,Mansoura,Mouse,10,1976.82,2026-07-05,Cash,Returned,19768.2,2026,7
ORD004633,C0335,Omar Farouk,omar.farouk9@gmail.com,Fayoum,Mouse,6,269.34,2026-07-21,Mobile Wallet,Cancelled,1616.04,2026,7
ORD000126,C0164,Yasmin Ahmed,yasmin.ahmed17@gmail.com,Ismailia,Tablet,2,4117.23,2026-06-21,Mobile Wallet,Cancelled,8234.46,2026,6
ORD007642,C0487,Ahmed  Saeed,ahmed.saeed80@gmail.com,Sharm El Sheikh,Camera,9,2247.59,2026-07-27,Mobile Wallet,Delivered,20228.31,2026,7
ORD006230,C0341,Mona Rizk,mona.rizk33@yahoo.com,Damanhur,Keyboard,1,2264.43,2026-07-23,Credit Card,Delivered,2264.43,2026,7
ORD001297,C0364,Mahmoud Ibrahim,mahmoud.ibrahim5@yahoo.com,Sharm El Sheikh,Headphones,7,4660.68,2026-03-11,Cash,Returned,32624.760000000002,2026,3
ORD001977,C0200,Mariam Nasser,mariam.nasser35@gmail.com,Aswan,Screen Protector,4,1890.33,2026-08-03,Credit Card,Delivered,7561.32,2026,8
ORD009673,C0446,Mariam Mostafa,mariam.mostafa6@gmail.com,Luxor,Speaker,4,1994.08,2026-07-11,Cash,Pending,7976.32,2026,7
ORD009627,C0230,Yasmin Saeed,yasmin.saeed30@gmail.com,Ismailia,Laptop,2,3400.74,2026-06-08,Cash,Returned,6801.48,2026,6
ORD005751,C0363,Rana Mostafa,rana.mostafa26@gmail.com,Suez,Case,6,3514.52,2026-02-19,Credit Card,Delivered,21087.12,2026,2
ORD008153,C0011,Mariam  Ali,mariam.ali46@yahoo.com,Aswan,Case,9,2116.23,2026-08-16,Cash,Pending,19046.07,2026,8
ORD003087,C0285,Amr  Farouk,amr.farouk97@gmail.com,Ismailia,Mouse,2,4617.35,2026-06-06,Cash,Delivered,9234.7,2026,6
ORD009464,C0172,Hassan Rizk,hassan.rizk37@gmail.com,Damanhur,Tablet,10,1838.41,2026-05-05,Mobile Wallet,Returned,18384.100000000002,2026,5
ORD006883,C0167,Nour Rizk,nour.rizk60@gmail.com,Mansoura,Case,9,2500.74,2026-01-25,Credit Card,Delivered,22506.659999999996,2026,1
ORD009930,C0488,Amr Mostafa,amr.mostafa84@gmail.com,Mansoura,Tablet,2,682.53,2026-05-21,Cash,Returned,1365.06,2026,5
ORD007674,C0207,Sara Salem,sara.salem90@gmail.com,Suez,Laptop,3,2578.96,2026-03-21,Mobile Wallet,Delivered,7736.88,2026,3
ORD003346,C0157,Hassan Ali,hassan.ali56@gmail.com,Fayoum,Headphones,7,316.28,2026-02-07,Cash,Cancelled,2213.96,2026,2
ORD008173,C0452,Heba Ali,unknown@example.com,Zagazig,Mouse,8,4760.01,2026-08-07,Cash,Cancelled,38080.08,2026,8
ORD009611,C0327,Ali Abdel,ali.abdel50@gmail.com,Mansoura,Keyboard,9,4000.9,2026-06-24,Mobile Wallet,Pending,36008.1,2026,6
ORD005871,C0465,Mahmoud Sayed,mahmoud.sayed30@yahoo.com,Damanhur,Mouse,4,4852.72,2026-06-10,Cash,Returned,19410.88,2026,6
ORD006507,C0493,Ali Salem,ali.salem4@gmail.com,Ismailia,Smart Watch,6,2346.74,2026-04-07,Cash,Returned,14080.439999999999,2026,4
ORD002798,C0493,Ali Salem,ali.salem4@gmail.com,Ismailia,Headphones,1,1311.9,2026-07-02,Mobile Wallet,Pending,1311.9,2026,7
ORD000919,C0110,Hassan Rizk,hassan.rizk61@yahoo.com,Zagazig,Monitor,6,1878.01,2026-05-15,Credit Card,Returned,11268.06,2026,5
ORD001647,C0476,Sara Ahmed,sara.ahmed49@gmail.com,Mansoura,Headphones,5,1456.73,2026-08-22,Credit Card,Cancelled,7283.65,2026,8
ORD005123,C0318,Sara  Mostafa,sara.mostafa40@gmail.com,Suez,Power Bank,8,1854.15,2026-06-09,Mobile Wallet,Returned,14833.2,2026,6
ORD005127,C0197,Omar Salem,omar.salem81@gmail.com,Hurghada,Charger,6,3829.58,2026-03-08,Mobile Wallet,Pending,22977.48,2026,3
ORD004622,C0250,Ahmed  Mohamed,ahmed.mohamed28@gmail.com,Aswan,Mouse,4,1527.37,2026-01-29,Credit Card,Pending,6109.48,2026,1
ORD006810,C0407,Dina Osman,dina.osman61@gmail.com,Luxor,Screen Protector,7,4603.39,2026-02-13,Mobile Wallet,Delivered,32223.730000000003,2026,2
ORD000365,C0028,Youssef Hassan,youssef.hassan94@gmail.com,Alexandria,Speaker,7,2417.68,2026-05-19,Cash,Cancelled,16923.76,2026,5
ORD002126,C0155,Nour Salem,nour.salem76@gmail.com,Aswan,Tablet,5,2311.79,2026-08-27,Cash,Delivered,11558.95,2026,8
ORD008151,C0001,Fatma  Ibrahim,fatma.ibrahim32@yahoo.com,Giza,Charger,4,3142.68,2026-07-10,Mobile Wallet,Pending,12570.72,2026,7
ORD008718,C0360,Youssef Nasser,youssef.nasser47@gmail.com,Alexandria,Camera,10,4744.73,2026-03-29,Credit Card,Pending,47447.299999999996,2026,3
ORD000056,C0435,Dina Saeed,dina.saeed68@yahoo.com,Aswan,Screen Protector,5,1066.96,2026-06-05,Mobile Wallet,Pending,5334.8,2026,6
ORD000639,C0304,Mariam Hassan,mariam.hassan70@gmail.com,Fayoum,Tablet,6,362.95,2026-03-12,Cash,Returned,2177.7,2026,3
ORD000303,C0340,Ali  Ali,ali.ali91@yahoo.com,Zagazig,Headphones,10,3436.6,2026-07-13,Mobile Wallet,Pending,34366.0,2026,7
ORD005812,C0452,Heba Ali,unknown@example.com,Zagazig,Camera,5,1025.54,2026-05-28,Cash,Returned,5127.7,2026,5
ORD001277,C0478,Amr  Mostafa,amr.mostafa14@yahoo.com,Tanta,Smart Watch,2,3954.84,2026-08-09,Cash,Pending,7909.68,2026,8
ORD004433,C0065,Rana  Ibrahim,rana.ibrahim75@gmail.com,Ismailia,Smart Watch,3,1505.58,2026-04-07,Credit Card,Pending,4516.74,2026,4
ORD003645,C0212,Mohamed  Osman,mohamed.osman28@gmail.com,Aswan,Charger,5,260.53,2026-08-14,Cash,Pending,1302.6499999999999,2026,8
ORD004144,C0358,Mona Nasser,mona.nasser14@gmail.com,Aswan,Charger,1,2321.83,2026-02-22,Cash,Pending,2321.83,2026,2
ORD002879,C0208,Fatma Ali,fatma.ali5@gmail.com,Fayoum,Power Bank,3,2723.95,2026-03-26,Credit Card,Delivered,8171.849999999999,2026,3
ORD006494,C0363,Rana Mostafa,rana.mostafa26@gmail.com,Suez,Smartphone,9,1858.24,2026-01-27,Cash,Delivered,16724.16,2026,1
ORD005241,C0243,Sara Osman,sara.osman28@gmail.com,Ismailia,Smartphone,4,1110.98,2026-07-16,Mobile Wallet,Returned,4443.92,2026,7
ORD009597,C0063,Omar  Salem,omar.salem21@gmail.com,Damanhur,Camera,8,2696.72,2026-07-25,Mobile Wallet,Returned,21573.76,2026,7
ORD006938,C0081,Rana Ali,unknown@example.com,Port Said,Headphones,7,719.1,2026-01-15,Cash,Pending,5033.7,2026,1
ORD007241,C0179,Fatma Nasser,fatma.nasser2@gmail.com,Suez,Case,2,3566.28,2026-05-18,Cash,Delivered,7132.56,2026,5
ORD002594,C0146,Nour Ali,nour.ali10@yahoo.com,Suez,Case,2,224.2,2026-04-01,Cash,Returned,448.4,2026,4
ORD002394,C0112,Ahmed Mohamed,ahmed.mohamed3@gmail.com,Aswan,Keyboard,2,231.25,2026-01-03,Mobile Wallet,Returned,462.5,2026,1
ORD000524,C0219,Omar  Nasser,omar.nasser23@yahoo.com,Cairo,Camera,6,1335.32,2026-05-28,Mobile Wallet,Cancelled,8011.92,2026,5
ORD006377,C0237,Omar Salem,omar.salem29@gmail.com,Sharm El Sheikh,Monitor,1,4151.85,2026-05-07,Cash,Cancelled,4151.85,2026,5
ORD006982,C0062,Sara Salem,sara.salem36@yahoo.com,Sharm El Sheikh,Camera,10,1510.76,2026-04-30,Mobile Wallet,Cancelled,15107.6,2026,4
ORD006678,C0284,Amr Ibrahim,amr.ibrahim47@gmail.com,Aswan,Screen Protector,2,3489.65,2026-08-17,Cash,Cancelled,6979.3,2026,8
ORD003901,C0183,Nour  Salem,nour.salem30@gmail.com,Ismailia,Mouse,9,1495.02,2026-04-16,Credit Card,Cancelled,13455.18,2026,4
ORD009829,C0226,Amr Hassan,amr.hassan42@gmail.com,Alexandria,Mouse,5,3332.47,2026-01-30,Cash,Pending,16662.35,2026,1
ORD005586,C0474,Rana Saeed,rana.saeed24@gmail.com,Port Said,Mouse,10,983.02,2026-07-04,Mobile Wallet,Delivered,9830.2,2026,7
ORD009548,C0029,Rana Kamal,rana.kamal17@gmail.com,Damanhur,Tablet,7,4854.08,2026-06-14,Mobile Wallet,Returned,33978.56,2026,6
ORD007957,C0243,Sara Osman,sara.osman28@gmail.com,Ismailia,Charger,3,2590.95,2026-03-28,Mobile Wallet,Cancelled,7772.849999999999,2026,3
ORD007571,C0124,Nour Kamal,nour.kamal73@gmail.com,Port Said,Headphones,6,184.75,2026-04-13,Mobile Wallet,Pending,1108.5,2026,4
ORD006778,C0047,Youssef Osman,youssef.osman8@gmail.com,Alexandria,Headphones,6,3837.48,2026-08-17,Cash,Returned,23024.88,2026,8
ORD000672,C0441,Yasmin Sayed,yasmin.sayed95@yahoo.com,Fayoum,Charger,2,1955.15,2026-06-26,Credit Card,Delivered,3910.3,2026,6
ORD004189,C0328,Hassan  Kamal,hassan.kamal91@gmail.com,Hurghada,Monitor,4,2800.07,2026-07-03,Cash,Returned,11200.28,2026,7
ORD000667,C0232,Mariam Ali,mariam.ali9@yahoo.com,Giza,Monitor,4,461.3,2026-07-12,Cash,Returned,1845.2,2026,7
ORD003267,C0375,Salma Sayed,salma.sayed95@gmail.com,Mansoura,Speaker,10,3318.65,2026-06-19,Mobile Wallet,Delivered,33186.5,2026,6
ORD001888,C0152,Mona Abdel,mona.abdel60@gmail.com,Suez,Mouse,9,4861.44,2026-08-17,Credit Card,Returned,43752.96,2026,8
ORD008473,C0027,Ahmed  Hassan,ahmed.hassan40@yahoo.com,Aswan,Laptop,1,972.76,2026-02-06,Credit Card,Cancelled,972.76,2026,2
ORD009092,C0013,Amr  Saeed,amr.saeed82@gmail.com,Luxor,Charger,7,2910.64,2026-06-03,Cash,Pending,20374.48,2026,6
ORD007688,C0288,Tarek Nasser,tarek.nasser54@gmail.com,Luxor,Headphones,7,684.39,2026-05-21,Credit Card,Cancelled,4790.73,2026,5
ORD006032,C0295,Nour  Ibrahim,nour.ibrahim13@gmail.com,Sharm El Sheikh,Case,2,1553.12,2026-01-12,Credit Card,Returned,3106.24,2026,1
ORD006091,C0402,Amr  Kamal,amr.kamal43@gmail.com,Damanhur,Charger,5,221.77,2026-04-08,Credit Card,Pending,1108.8500000000001,2026,4
ORD006239,C0056,Mariam Sayed,mariam.sayed32@gmail.com,Tanta,Smartphone,3,362.89,2026-02-19,Credit Card,Delivered,1088.67,2026,2
ORD007351,C0096,Heba Salem,heba.salem36@gmail.com,Hurghada,Camera,7,4472.53,2026-01-23,Cash,Pending,31307.71,2026,1
ORD007831,C0246,Sara Ahmed,sara.ahmed85@gmail.com,Ismailia,Monitor,4,3088.69,2026-01-11,Cash,Cancelled,12354.76,2026,1
ORD000761,C0236,Salma  Ahmed,salma.ahmed14@gmail.com,Luxor,Laptop,1,925.5,2026-06-18,Credit Card,Pending,925.5,2026,6
ORD006255,C0232,Mariam Ali,mariam.ali9@yahoo.com,Giza,Speaker,3,2230.12,2026-06-18,Cash,Cancelled,6690.36,2026,6
ORD001907,C0295,Nour  Ibrahim,nour.ibrahim13@gmail.com,Sharm El Sheikh,Smartphone,2,4835.31,2026-03-03,Credit Card,Returned,9670.62,2026,3
ORD003819,C0434,Mona Rizk,mona.rizk60@gmail.com,Damanhur,Speaker,9,2655.46,2026-08-21,Cash,Pending,23899.14,2026,8
ORD006270,C0091,Amr Ibrahim,amr.ibrahim32@gmail.com,Mansoura,Screen Protector,7,1098.31,2026-02-13,Mobile Wallet,Returned,7688.17,2026,2
ORD004301,C0432,Mahmoud Mostafa,mahmoud.mostafa53@yahoo.com,Port Said,Tablet,2,3355.61,2026-08-01,Credit Card,Cancelled,6711.22,2026,8
ORD005570,C0419,Tarek Hassan,tarek.hassan18@gmail.com,Sharm El Sheikh,Camera,7,2564.48,2026-04-15,Mobile Wallet,Returned,17951.36,2026,4
ORD007942,C0500,Ali Salem,ali.salem6@gmail.com,Suez,Camera,9,344.57,2026-01-01,Mobile Wallet,Pending,3101.13,2026,1
ORD004165,C0141,Mohamed Ali,mohamed.ali73@gmail.com,Giza,Speaker,4,2412.69,2026-04-28,Credit Card,Cancelled,9650.76,2026,4
ORD005972,C0285,Amr  Farouk,amr.farouk97@gmail.com,Ismailia,Keyboard,10,1188.45,2026-03-31,Mobile Wallet,Delivered,11884.5,2026,3
ORD003580,C0006,Khaled Hassan,khaled.hassan49@yahoo.com,Sharm El Sheikh,Laptop,6,1661.54,2026-04-29,Cash,Pending,9969.24,2026,4
ORD002833,C0284,Amr Ibrahim,amr.ibrahim47@gmail.com,Aswan,Tablet,7,2694.76,2026-05-26,Mobile Wallet,Returned,18863.32,2026,5
ORD005450,C0426,Nour Osman,nour.osman52@gmail.com,Zagazig,Charger,2,2733.11,2026-08-19,Cash,Pending,5466.22,2026,8
ORD003473,C0010,Sara Rizk,sara.rizk13@gmail.com,Ismailia,Tablet,5,3944.5,2026-04-22,Mobile Wallet,Cancelled,19722.5,2026,4
ORD006328,C0319,Ali Osman,ali.osman45@gmail.com,Port Said,Smart Watch,10,3443.98,2026-08-05,Credit Card,Cancelled,34439.8,2026,8
ORD000138,C0103,Salma Sayed,salma.sayed63@yahoo.com,Ismailia,Smartphone,1,1074.42,2026-06-13,Credit Card,Delivered,1074.42,2026,6
ORD007044,C0399,Ali Farouk,ali.farouk55@gmail.com,Giza,Screen Protector,3,1087.85,2026-01-21,Cash,Cancelled,3263.5499999999997,2026,1
ORD004893,C0210,Mariam Salem,mariam.salem54@gmail.com,Mansoura,Speaker,9,3361.95,2026-02-24,Credit Card,Delivered,30257.55,2026,2
ORD002181,C0058,Ahmed Salem,ahmed.salem39@gmail.com,Giza,Speaker,5,2948.59,2026-01-03,Credit Card,Pending,14742.95,2026,1
ORD007731,C0465,Mahmoud Sayed,mahmoud.sayed30@yahoo.com,Damanhur,Camera,4,4339.57,2026-06-06,Cash,Pending,17358.28,2026,6
ORD003178,C0259,Khaled Kamal,khaled.kamal10@gmail.com,Giza,Keyboard,2,4422.2,2026-05-19,Credit Card,Pending,8844.4,2026,5
ORD004855,C0421,Ahmed Kamal,ahmed.kamal39@gmail.com,Zagazig,Mouse,4,4984.72,2026-03-05,Cash,Delivered,19938.88,2026,3
ORD004638,C0499,Salma Salem,salma.salem14@gmail.com,Port Said,Smart Watch,2,2802.06,2026-07-02,Credit Card,Cancelled,5604.12,2026,7
ORD005116,C0306,Mariam Ahmed,unknown@example.com,Sharm El Sheikh,Mouse,8,3511.97,2026-06-15,Credit Card,Returned,28095.76,2026,6
ORD007649,C0212,Mohamed  Osman,mohamed.osman28@gmail.com,Aswan,Smartphone,2,587.83,2026-03-15,Credit Card,Returned,1175.66,2026,3
ORD004262,C0206,Ahmed Farouk,ahmed.farouk42@gmail.com,Luxor,Charger,10,2500.74,2026-02-16,Cash,Pending,25007.399999999998,2026,2
ORD001332,C0109,Khaled Kamal,khaled.kamal36@gmail.com,Suez,Screen Protector,1,4765.59,2026-06-25,Credit Card,Cancelled,4765.59,2026,6
ORD007003,C0478,Amr  Mostafa,amr.mostafa14@yahoo.com,Tanta,Monitor,7,4420.52,2026-01-23,Credit Card,Delivered,30943.640000000003,2026,1
ORD006942,C0441,Yasmin Sayed,yasmin.sayed95@yahoo.com,Fayoum,Keyboard,10,4027.16,2026-01-06,Mobile Wallet,Returned,40271.6,2026,1
ORD008018,C0079,Salma Mostafa,salma.mostafa93@gmail.com,Fayoum,Headphones,2,2350.13,2026-06-12,Cash,Pending,4700.26,2026,6
ORD006242,C0022,Ahmed Salem,ahmed.salem88@gmail.com,Aswan,Mouse,6,367.87,2026-06-22,Credit Card,Cancelled,2207.2200000000003,2026,6
ORD006882,C0207,Sara Salem,sara.salem90@gmail.com,Suez,Smart Watch,8,743.52,2026-02-12,Credit Card,Cancelled,5948.16,2026,2
ORD004531,C0165,Heba Hassan,heba.hassan81@gmail.com,Aswan,Headphones,1,989.56,2026-07-26,Credit Card,Cancelled,989.56,2026,7
ORD004674,C0101,Ahmed Rizk,ahmed.rizk49@gmail.com,Port Said,Laptop,9,2434.33,2026-07-19,Credit Card,Cancelled,21908.97,2026,7
ORD006997,C0060,Hassan Ahmed,hassan.ahmed27@gmail.com,Luxor,Tablet,5,3523.51,2026-05-09,Credit Card,Cancelled,17617.550000000003,2026,5
ORD001253,C0167,Nour Rizk,nour.rizk60@gmail.com,Mansoura,Laptop,1,4128.46,2026-02-26,Mobile Wallet,Cancelled,4128.46,2026,2
ORD003375,C0104,Heba Ibrahim,heba.ibrahim44@gmail.com,Suez,Power Bank,8,3723.71,2026-05-29,Mobile Wallet,Returned,29789.68,2026,5
ORD002815,C0089,Heba Saeed,heba.saeed19@gmail.com,Cairo,Speaker,9,4624.56,2026-07-02,Mobile Wallet,Pending,41621.04,2026,7
ORD004720,C0086,Sara Rizk,sara.rizk87@gmail.com,Luxor,Mouse,10,1089.94,2026-05-10,Credit Card,Cancelled,10899.400000000001,2026,5
ORD006545,C0214,Mohamed  Saeed,mohamed.saeed25@gmail.com,Ismailia,Mouse,8,2751.16,2026-03-15,Credit Card,Returned,22009.28,2026,3
ORD004859,C0247,Dina Ahmed,dina.ahmed97@gmail.com,Sharm El Sheikh,Case,4,141.22,2026-02-21,Cash,Returned,564.88,2026,2
ORD007902,C0285,Amr  Farouk,amr.farouk97@gmail.com,Ismailia,Smart Watch,6,1360.83,2026-07-22,Cash,Returned,8164.98,2026,7
ORD008581,C0101,Ahmed Rizk,ahmed.rizk49@gmail.com,Port Said,Headphones,4,3895.36,2026-08-06,Mobile Wallet,Cancelled,15581.44,2026,8
ORD008428,C0469,Sara Ahmed,sara.ahmed73@yahoo.com,Port Said,Speaker,9,1304.42,2026-06-21,Credit Card,Pending,11739.78,2026,6
ORD001078,C0318,Sara  Mostafa,unknown@example.com,Suez,Smartphone,1,730.9,2026-05-08,Credit Card,Pending,730.9,2026,5
ORD004364,C0488,Amr Mostafa,amr.mostafa84@gmail.com,Mansoura,Charger,2,404.51,2026-04-28,Credit Card,Delivered,809.02,2026,4
ORD000771,C0011,Mariam  Ali,mariam.ali46@yahoo.com,Aswan,Speaker,6,235.02,2026-06-18,Credit Card,Returned,1410.1200000000001,2026,6
ORD008866,C0173,Heba Rizk,heba.rizk58@gmail.com,Sharm El Sheikh,Laptop,10,3890.12,2026-04-07,Cash,Returned,38901.2,2026,4
ORD000250,C0364,Mahmoud Ibrahim,mahmoud.ibrahim5@yahoo.com,Sharm El Sheikh,Smartphone,6,2833.29,2026-05-30,Mobile Wallet,Returned,16999.739999999998,2026,5
ORD007240,C0020,Fatma Ali,fatma.ali88@gmail.com,Alexandria,Laptop,8,2190.48,2026-01-21,Mobile Wallet,Returned,17523.84,2026,1
ORD003420,C0084,Amr Abdel,amr.abdel87@yahoo.com,Fayoum,Keyboard,5,2895.42,2026-02-14,Cash,Returned,14477.1,2026,2
ORD004977,C0240,Ahmed  Farouk,ahmed.farouk4@yahoo.com,Hurghada,Case,4,3621.35,2026-08-23,Mobile Wallet,Pending,14485.4,2026,8
ORD004545,C0016,Khaled Mohamed,khaled.mohamed51@gmail.com,Ismailia,Speaker,4,3175.56,2026-05-08,Mobile Wallet,Delivered,12702.24,2026,5
ORD005566,C0341,Mona Rizk,mona.rizk33@yahoo.com,Damanhur,Screen Protector,6,1841.46,2026-06-24,Credit Card,Pending,11048.76,2026,6
ORD007940,C0448,Dina Ahmed,dina.ahmed26@gmail.com,Port Said,Cable,10,2363.52,2026-06-15,Credit Card,Pending,23635.2,2026,6
ORD000717,C0445,Fatma Kamal,fatma.kamal98@gmail.com,Luxor,Smart Watch,8,4872.58,2026-07-29,Cash,Cancelled,38980.64,2026,7
ORD009847,C0125,Khaled Ibrahim,khaled.ibrahim42@yahoo.com,Luxor,Speaker,5,1641.16,2026-03-14,Credit Card,Delivered,8205.800000000001,2026,3
ORD002049,C0108,Mohamed Ahmed,mohamed.ahmed42@yahoo.com,Sharm El Sheikh,Laptop,2,1965.16,2026-06-10,Mobile Wallet,Pending,3930.32,2026,6
ORD005998,C0110,Hassan Rizk,unknown@example.com,Zagazig,Camera,4,2000.98,2026-06-20,Cash,Returned,8003.92,2026,6
ORD006601,C0151,Omar Hassan,omar.hassan22@gmail.com,Damanhur,Case,2,3543.52,2026-05-08,Credit Card,Returned,7087.04,2026,5
ORD007246,C0154,Dina  Osman,dina.osman78@yahoo.com,Giza,Camera,2,2500.74,2026-01-03,Mobile Wallet,Pending,5001.48,2026,1
ORD004179,C0145,Yasmin Salem,unknown@example.com,Tanta,Tablet,7,2030.89,2026-02-06,Cash,Returned,14216.230000000001,2026,2
ORD004810,C0301,Salma Nasser,salma.nasser81@gmail.com,Aswan,Laptop,5,1631.35,2026-02-24,Mobile Wallet,Pending,8156.75,2026,2
ORD009675,C0482,Rana Sayed,rana.sayed74@gmail.com,Port Said,Screen Protector,9,1436.56,2026-03-30,Mobile Wallet,Delivered,12929.039999999999,2026,3
ORD007141,C0302,Omar Ahmed,omar.ahmed1@gmail.com,Aswan,Smartphone,10,989.15,2026-04-04,Cash,Returned,9891.5,2026,4
ORD007191,C0227,Omar Ahmed,omar.ahmed82@gmail.com,Sharm El Sheikh,Tablet,9,2463.59,2026-03-07,Credit Card,Returned,22172.31,2026,3
ORD001461,C0468,Ahmed Mohamed,ahmed.mohamed19@gmail.com,Suez,Speaker,1,4789.58,2026-04-18,Cash,Pending,4789.58,2026,4
ORD005990,C0127,Rana Ibrahim,rana.ibrahim25@yahoo.com,Suez,Charger,10,2567.15,2026-05-16,Credit Card,Cancelled,25671.5,2026,5
ORD002001,C0439,Yasmin Kamal,yasmin.kamal93@gmail.com,Luxor,Headphones,1,2840.01,2026-01-19,Cash,Returned,2840.01,2026,1
ORD008176,C0088,Amr Saeed,amr.saeed25@gmail.com,Port Said,Laptop,8,2751.17,2026-07-15,Mobile Wallet,Delivered,22009.36,2026,7
ORD000405,C0065,Rana  Ibrahim,rana.ibrahim75@gmail.com,Ismailia,Cable,8,2500.74,2026-03-01,Cash,Pending,20005.92,2026,3
ORD000385,C0212,Mohamed  Osman,mohamed.osman28@gmail.com,Aswan,Tablet,3,2500.74,2026-02-02,Mobile Wallet,Pending,7502.219999999999,2026,2
ORD009640,C0212,Mohamed  Osman,mohamed.osman28@gmail.com,Aswan,Keyboard,4,2018.21,2026-04-29,Cash,Returned,8072.84,2026,4
ORD009680,C0428,Nour Rizk,nour.rizk41@gmail.com,Sharm El Sheikh,Smart Watch,9,3786.22,2026-03-13,Mobile Wallet,Cancelled,34075.979999999996,2026,3
ORD001634,C0280,Khaled Kamal,khaled.kamal25@yahoo.com,Mansoura,Monitor,6,4799.4,2026-03-02,Credit Card,Returned,28796.399999999998,2026,3
ORD009749,C0453,Mohamed Rizk,mohamed.rizk86@yahoo.com,Cairo,Camera,4,1316.03,2026-04-29,Mobile Wallet,Delivered,5264.12,2026,4
ORD004785,C0428,Nour Rizk,nour.rizk41@gmail.com,Sharm El Sheikh,Tablet,10,4583.16,2026-01-13,Cash,Cancelled,45831.6,2026,1
ORD009649,C0018,Hassan Osman,unknown@example.com,Suez,Smart Watch,10,3294.67,2026-01-27,Cash,Returned,32946.7,2026,1
ORD006971,C0383,Mariam Kamal,mariam.kamal38@yahoo.com,Giza,Monitor,1,3104.51,2026-01-14,Mobile Wallet,Pending,3104.51,2026,1
ORD003926,C0349,Salma  Ali,salma.ali92@gmail.com,Sharm El Sheikh,Cable,6,1379.89,2026-05-31,Mobile Wallet,Delivered,8279.34,2026,5
ORD004159,C0040,Fatma Mohamed,fatma.mohamed25@gmail.com,Mansoura,Smartphone,6,1494.28,2026-01-29,Credit Card,Cancelled,8965.68,2026,1
ORD007450,C0061,Hassan Nasser,hassan.nasser33@gmail.com,Alexandria,Smart Watch,8,3200.52,2026-08-10,Credit Card,Delivered,25604.16,2026,8
ORD008416,C0354,Yasmin Kamal,yasmin.kamal64@gmail.com,Ismailia,Tablet,5,308.72,2026-04-04,Credit Card,Pending,1543.6000000000001,2026,4
ORD002194,C0333,Yasmin Kamal,yasmin.kamal31@gmail.com,Cairo,Case,6,1552.31,2026-05-18,Mobile Wallet,Cancelled,9313.86,2026,5
ORD001016,C0107,Sara Salem,sara.salem18@gmail.com,Tanta,Headphones,4,2287.8,2026-03-02,Credit Card,Pending,9151.2,2026,3
ORD005125,C0328,Hassan  Kamal,hassan.kamal91@gmail.com,Hurghada,Headphones,10,2140.19,2026-06-02,Mobile Wallet,Returned,21401.9,2026,6
ORD007419,C0384,Mariam Sayed,mariam.sayed84@yahoo.com,Fayoum,Smartphone,8,1928.33,2026-06-11,Cash,Pending,15426.64,2026,6
ORD007410,C0200,Mariam Nasser,mariam.nasser35@gmail.com,Aswan,Camera,2,4063.27,2026-03-18,Credit Card,Cancelled,8126.54,2026,3
ORD008990,C0092,Amr Ali,amr.ali86@gmail.com,Damanhur,Screen Protector,10,1447.05,2026-04-06,Credit Card,Returned,14470.5,2026,4
ORD002872,C0019,Mariam Mohamed,mariam.mohamed66@gmail.com,Alexandria,Smart Watch,6,274.75,2026-04-01,Mobile Wallet,Returned,1648.5,2026,4
ORD000010,C0119,Rana  Saeed,rana.saeed9@gmail.com,Sharm El Sheikh,Case,7,3167.31,2026-02-17,Mobile Wallet,Returned,22171.17,2026,2
ORD001839,C0335,Omar Farouk,omar.farouk9@gmail.com,Fayoum,Charger,4,3861.14,2026-05-28,Credit Card,Pending,15444.56,2026,5
ORD004805,C0155,Nour Salem,nour.salem76@gmail.com,Aswan,Tablet,8,2541.03,2026-03-05,Mobile Wallet,Cancelled,20328.24,2026,3
ORD000256,C0381,Khaled  Abdel,khaled.abdel72@gmail.com,Hurghada,Charger,9,1974.99,2026-05-11,Mobile Wallet,Cancelled,17774.91,2026,5
ORD007027,C0328,Hassan  Kamal,hassan.kamal91@gmail.com,Hurghada,Smart Watch,8,1566.89,2026-05-08,Cash,Pending,12535.12,2026,5
ORD005714,C0121,Amr Osman,amr.osman56@yahoo.com,Zagazig,Headphones,6,4401.66,2026-05-21,Credit Card,Delivered,26409.96,2026,5
ORD003325,C0191,Dina  Osman,dina.osman59@gmail.com,Luxor,Case,4,4208.93,2026-06-14,Cash,Delivered,16835.72,2026,6
ORD007715,C0343,Ali Farouk,ali.farouk20@yahoo.com,Sharm El Sheikh,Cable,1,3931.87,2026-04-11,Cash,Cancelled,3931.87,2026,4
ORD001582,C0178,Mahmoud  Farouk,mahmoud.farouk13@gmail.com,Ismailia,Smart Watch,3,636.83,2026-03-12,Credit Card,Returned,1910.4900000000002,2026,3
ORD000925,C0021,Tarek Saeed,tarek.saeed60@gmail.com,Damanhur,Speaker,3,632.82,2026-03-20,Credit Card,Cancelled,1898.46,2026,3
