order_id,customer_id,customer_name,email,city,product,quantity,unit_price,order_date,payment_method,status
ORD004633,C0335,Omar Farouk,omar.farouk9@gmail.com,fayoum,Mouse,N/A,269.34,2026-07-21,Mobile Wallet,Cancelled
ORD000126,C0164,Yasmin Ahmed,yasmin.ahmed17@gmail.com,ismailia,Tablet,2,4117.23,2026-06-21,Mobile Wallet,Cancelled
ORD007642,C0487,Ahmed  Saeed ,ahmed.saeed80@gmail.com,SHARM EL SHEIKH,Camera,9,2247.59,2026-07-27,Mobile Wallet,Delivered
ORD006230,C0341,Mona Rizk,mona.rizk33@yahoo.com,Damanhur,Keyboard,1,2264.43,2026-07-23,Credit Card,Delivered
ORD001297,C0364,Mahmoud Ibrahim,mahmoud.ibrahim5@yahoo.com,SHARM EL SHEIKH,Headphones,7,4660.68,2026-03-11,Cash,Returned
ORD001977,C0200,Mariam Nasser,mariam.nasser35@gmail.com,ASWAN,Screen Protector,4,1890.33,2026-08-03,Credit Card,Delivered
ORD009673,C0446,mariam mostafa,mariam.mostafa6@gmail.com, Luxor ,Speaker,4,1994.08,2026-07-11,Cash,Pending
ORD009627,C0230,yasmin saeed,yasmin.saeed30@gmail.com, Ismailia ,Laptop,2,3400.74,2026-06-08,Cash,Returned
ORD005751,C0363, Rana Mostafa,rana.mostafa26@gmail.com,suez,Case,6,3514.52,2026-02-19,Credit Card,Delivered
ORD008153,C0011,Mariam  Ali ,mariam.ali46@yahoo.com,  Aswan,Case,9,2116.23,2026-08-16,Cash,Pending
ORD003087,C0285,Amr  Farouk ,amr.farouk97@gmail.com,ISMAILIA,Mouse,2,4617.35,2026-06-06,Cash,Delivered
ORD009464,C0172,Hassan Rizk,hassan.rizk37@gmail.com,  Damanhur,Tablet,10,1838.41,2026-05-05,Mobile Wallet,Returned
ORD006883,C0167,Nour Rizk,nour.rizk60@gmail.com,  Mansoura,Case,9,,2026-01-25,Credit Card,Delivered
ORD009930,C0488,amr mostafa,amr.mostafa84@gmail.com,MANSOURA,Tablet,2,682.53,2026-05-21,Cash,Returned
ORD007674,C0207,sara salem,sara.salem90@gmail.com,SUEZ,Laptop,3,2578.96,2026-03-21,Mobile Wallet,Delivered
ORD003346,C0157,Hassan Ali,hassan.ali56@gmail.com,FAYOUM,Headphones,7,316.28,2026-02-07,Cash,Cancelled
ORD008173,C0452,Heba Ali,,ZAGAZIG,Mouse,8,4760.01,2026-08-07,Cash,Cancelled
ORD009611,C0327,Ali Abdel,ali.abdel50@gmail.com,Mansoura,Keyboard,9,4000.9,2026-06-24,Mobile Wallet,Pending
ORD005871,C0465,Mahmoud Sayed,mahmoud.sayed30@yahoo.com,DAMANHUR,Mouse,4,4852.72,2026-06-10,Cash,Returned
ORD006507,C0493,Ali Salem,ali.salem4@gmail.com,  Ismailia,Smart Watch,N/A,2346.74,2026-04-07,Cash,Returned
ORD002798,C0493,Ali Salem,ali.salem4@gmail.com,  Ismailia,Headphones,1,1311.9,2026-07-02,Mobile Wallet,Pending
ORD000919,C0110,Hassan Rizk,hassan.rizk61@yahoo.com,  Zagazig,Monitor,N/A,1878.01,2026-05-15,Credit Card,Returned
ORD001647,C0476, Sara Ahmed,sara.ahmed49@gmail.com,  Mansoura,Headphones,5,1456.73,2026-08-22,Credit Card,Cancelled
ORD005123,C0318,Sara  Mostafa ,sara.mostafa40@gmail.com,  Suez,Power Bank,8,1854.15,2026-06-09,Mobile Wallet,Returned
ORD005127,C0197,Omar Salem,omar.salem81@gmail.com,  Hurghada,Charger,N/A,3829.58,2026-03-08,Mobile Wallet,Pending
ORD004622,C0250,Ahmed  Mohamed ,ahmed.mohamed28@gmail.com,ASWAN,Mouse,4,1527.37,2026-01-29,Credit Card,Pending
ORD006810,C0407,Dina Osman,dina.osman61@gmail.com,LUXOR,Screen Protector,7,4603.39,2026-02-13,Mobile Wallet,Delivered
ORD000365,C0028,Youssef Hassan,youssef.hassan94@gmail.com, Alexandria ,Speaker,7,2417.68,2026-05-19,Cash,Cancelled
ORD002126,C0155,Nour Salem,nour.salem76@gmail.com,  Aswan,Tablet,5,2311.79,2026-08-27,Cash,Delivered
ORD008151,C0001,Fatma  Ibrahim ,fatma.ibrahim32@yahoo.com, Giza ,Charger,4,3142.68,2026-07-10,Mobile Wallet,Pending
ORD008718,C0360, Youssef Nasser,youssef.nasser47@gmail.com,  Alexandria,Camera,10,4744.73,2026-03-29,Credit Card,Pending
ORD000056,C0435,Dina Saeed,dina.saeed68@yahoo.com,aswan,Screen Protector,5,1066.96,2026-06-05,Mobile Wallet,Pending
ORD000639,C0304,Mariam Hassan,mariam.hassan70@gmail.com,  Fayoum,Tablet,6,362.95,2026-03-12,Cash,Returned
ORD000303,C0340,Ali  Ali ,ali.ali91@yahoo.com,zagazig,Headphones,10,3436.6,2026-07-13,Mobile Wallet,Pending
ORD005812,C0452,Heba Ali,,ZAGAZIG,Camera,5,1025.54,2026-05-28,Cash,Returned
ORD001277,C0478,Amr  Mostafa ,amr.mostafa14@yahoo.com, Tanta ,Smart Watch,2,3954.84,2026-08-09,Cash,Pending
ORD004433,C0065,Rana  Ibrahim ,rana.ibrahim75@gmail.com,Ismailia,Smart Watch,3,1505.58,2026-04-07,Credit Card,Pending
ORD003645,C0212,Mohamed  Osman ,mohamed.osman28@gmail.com,Aswan,Charger,5,260.53,2026-08-14,Cash,Pending
ORD004144,C0358,Mona Nasser,mona.nasser14@gmail.com, Aswan ,Charger,1,2321.83,2026-02-22,Cash,Pending
ORD002879,C0208,Fatma Ali,fatma.ali5@gmail.com, Fayoum ,Power Bank,3,2723.95,2026-03-26,Credit Card,Delivered
ORD006494,C0363, Rana Mostafa,rana.mostafa26@gmail.com,suez,Smartphone,9,1858.24,2026-01-27,Cash,Delivered
ORD005241,C0243,Sara Osman,sara.osman28@gmail.com, Ismailia ,Smartphone,4,1110.98,2026-07-16,Mobile Wallet,Returned
ORD009597,C0063,Omar  Salem ,omar.salem21@gmail.com,Damanhur,Camera,8,2696.72,2026-07-25,Mobile Wallet,Returned
ORD006938,C0081, Rana Ali,, Port Said ,Headphones,7,719.1,2026-01-15,Cash,Pending
ORD007241,C0179,fatma nasser,fatma.nasser2@gmail.com,SUEZ,Case,2,3566.28,2026-05-18,Cash,Delivered
ORD002594,C0146,Nour Ali,nour.ali10@yahoo.com,SUEZ,Case,2,224.2,2026-04-01,Cash,Returned
ORD002394,C0112, Ahmed Mohamed,ahmed.mohamed3@gmail.com,Aswan,Keyboard,2,231.25,2026-01-03,Mobile Wallet,Returned
ORD000524,C0219,Omar  Nasser ,omar.nasser23@yahoo.com, Cairo ,Camera,6,1335.32,2026-05-28,Mobile Wallet,Cancelled
ORD006377,C0237,omar salem,omar.salem29@gmail.com,  Sharm El Sheikh,Monitor,1,4151.85,2026-05-07,Cash,Cancelled
ORD006982,C0062,sara salem,sara.salem36@yahoo.com,SHARM EL SHEIKH,Camera,10,1510.76,2026-04-30,Mobile Wallet,Cancelled
ORD006678,C0284,amr ibrahim,amr.ibrahim47@gmail.com,Aswan,Screen Protector,2,3489.65,2026-08-17,Cash,Cancelled
ORD003901,C0183,Nour  Salem ,nour.salem30@gmail.com,Ismailia,Mouse,9,1495.02,2026-04-16,Credit Card,Cancelled
ORD009829,C0226,Amr Hassan,amr.hassan42@gmail.com, Alexandria ,Mouse,5,3332.47,2026-01-30,Cash,Pending
ORD005586,C0474,rana saeed,rana.saeed24@gmail.com, Port Said ,Mouse,10,983.02,2026-07-04,Mobile Wallet,Delivered
ORD009548,C0029, Rana Kamal,rana.kamal17@gmail.com,Damanhur,Tablet,7,4854.08,2026-06-14,Mobile Wallet,Returned
ORD007957,C0243,Sara Osman,sara.osman28@gmail.com, Ismailia ,Charger,3,2590.95,2026-03-28,Mobile Wallet,Cancelled
ORD007571,C0124,nour kamal,nour.kamal73@gmail.com, Port Said ,Headphones,6,184.75,2026-04-13,Mobile Wallet,Pending
ORD006778,C0047,Youssef Osman,youssef.osman8@gmail.com,ALEXANDRIA,Headphones,6,3837.48,2026-08-17,Cash,Returned
ORD000672,C0441, Yasmin Sayed,yasmin.sayed95@yahoo.com,fayoum,Charger,2,1955.15,2026-06-26,Credit Card,Delivered
ORD004189,C0328,Hassan  Kamal ,hassan.kamal91@gmail.com,hurghada,Monitor,4,2800.07,2026-07-03,Cash,Returned
ORD000667,C0232,mariam ali,mariam.ali9@yahoo.com,Giza,Monitor,4,461.3,2026-07-12,Cash,Returned
ORD003267,C0375,salma sayed,salma.sayed95@gmail.com,MANSOURA,Speaker,10,3318.65,2026-06-19,Mobile Wallet,Delivered
ORD001888,C0152,Mona Abdel,mona.abdel60@gmail.com,suez,Mouse,9,4861.44,2026-08-17,Credit Card,Returned
ORD008473,C0027,Ahmed  Hassan ,ahmed.hassan40@yahoo.com,Aswan,Laptop,1,972.76,2026-02-06,Credit Card,Cancelled
ORD009092,C0013,Amr  Saeed ,amr.saeed82@gmail.com, Luxor ,Charger,7,2910.64,2026-06-03,Cash,Pending
ORD007688,C0288,Tarek Nasser,tarek.nasser54@gmail.com,Luxor,Headphones,7,684.39,2026-05-21,Credit Card,Cancelled
ORD006032,C0295,Nour  Ibrahim ,nour.ibrahim13@gmail.com,SHARM EL SHEIKH,Case,2,1553.12,2026-01-12,Credit Card,Returned
ORD006091,C0402,Amr  Kamal ,amr.kamal43@gmail.com, Damanhur ,Charger,5,221.77,2026-04-08,Credit Card,Pending
ORD006239,C0056,Mariam Sayed,mariam.sayed32@gmail.com,Tanta,Smartphone,3,362.89,2026-02-19,Credit Card,Delivered
ORD007351,C0096, Heba Salem,heba.salem36@gmail.com,hurghada,Camera,7,4472.53,2026-01-23,Cash,Pending
ORD007831,C0246,sara ahmed,sara.ahmed85@gmail.com,ismailia,Monitor,4,3088.69,2026-01-11,Cash,Cancelled
ORD000761,C0236,Salma  Ahmed ,salma.ahmed14@gmail.com,LUXOR,Laptop,1,925.5,2026-06-18,Credit Card,Pending
ORD006255,C0232,mariam ali,mariam.ali9@yahoo.com,Giza,Speaker,3,2230.12,2026-06-18,Cash,Cancelled
ORD001907,C0295,Nour  Ibrahim ,nour.ibrahim13@gmail.com,SHARM EL SHEIKH,Smartphone,2,4835.31,2026-03-03,Credit Card,Returned
ORD003819,C0434, Mona Rizk,mona.rizk60@gmail.com,damanhur,Speaker,9,2655.46,2026-08-21,Cash,Pending
ORD006270,C0091,Amr Ibrahim,amr.ibrahim32@gmail.com,Mansoura,Screen Protector,7,1098.31,2026-02-13,Mobile Wallet,Returned
ORD004301,C0432,mahmoud mostafa,mahmoud.mostafa53@yahoo.com, Port Said ,Tablet,2,3355.61,2026-08-01,Credit Card,Cancelled
ORD005570,C0419,Tarek Hassan,tarek.hassan18@gmail.com,  Sharm El Sheikh,Camera,7,2564.48,2026-04-15,Mobile Wallet,Returned
ORD007942,C0500,Ali Salem,ali.salem6@gmail.com,suez,Camera,9,344.57,2026-01-01,Mobile Wallet,Pending
ORD004165,C0141, Mohamed Ali,mohamed.ali73@gmail.com,Giza,Speaker,4,2412.69,2026-04-28,Credit Card,Cancelled
ORD005972,C0285,Amr  Farouk ,amr.farouk97@gmail.com,ISMAILIA,Keyboard,10,1188.45,2026-03-31,Mobile Wallet,Delivered
ORD003580,C0006,Khaled Hassan,khaled.hassan49@yahoo.com,  Sharm El Sheikh,Laptop,N/A,1661.54,2026-04-29,Cash,Pending
ORD002833,C0284,amr ibrahim,amr.ibrahim47@gmail.com,Aswan,Tablet,7,2694.76,2026-05-26,Mobile Wallet,Returned
ORD005450,C0426,Nour Osman,nour.osman52@gmail.com,  Zagazig,Charger,2,2733.11,2026-08-19,Cash,Pending
ORD003473,C0010, Sara Rizk,sara.rizk13@gmail.com, Ismailia ,Tablet,5,3944.5,2026-04-22,Mobile Wallet,Cancelled
ORD006328,C0319,ali osman,ali.osman45@gmail.com,Port Said,Smart Watch,10,3443.98,2026-08-05,Credit Card,Cancelled
ORD000138,C0103, Salma Sayed,salma.sayed63@yahoo.com,Ismailia,Smartphone,1,1074.42,2026-06-13,Credit Card,Delivered
ORD007044,C0399,ali farouk,ali.farouk55@gmail.com,giza,Screen Protector,3,1087.85,2026-01-21,Cash,Cancelled
ORD004893,C0210,Mariam Salem,mariam.salem54@gmail.com,  Mansoura,Speaker,9,3361.95,2026-02-24,Credit Card,Delivered
ORD002181,C0058,Ahmed Salem,ahmed.salem39@gmail.com, Giza ,Speaker,5,2948.59,2026-01-03,Credit Card,Pending
ORD007731,C0465,Mahmoud Sayed,mahmoud.sayed30@yahoo.com,DAMANHUR,Camera,4,4339.57,2026-06-06,Cash,Pending
ORD003178,C0259, Khaled Kamal,khaled.kamal10@gmail.com,  Giza,Keyboard,2,4422.2,2026-05-19,Credit Card,Pending
ORD004855,C0421,Ahmed Kamal,ahmed.kamal39@gmail.com,  Zagazig,Mouse,4,4984.72,2026-03-05,Cash,Delivered
ORD004638,C0499,Salma Salem,salma.salem14@gmail.com,Port Said,Smart Watch,2,2802.06,2026-07-02,Credit Card,Cancelled
ORD005116,C0306,Mariam Ahmed,,  Sharm El Sheikh,Mouse,8,3511.97,2026-06-15,Credit Card,Returned
ORD007649,C0212,Mohamed  Osman ,mohamed.osman28@gmail.com,Aswan,Smartphone,2,587.83,2026-03-15,Credit Card,Returned
ORD004262,C0206,Ahmed Farouk,ahmed.farouk42@gmail.com, Luxor ,Charger,10,,2026-02-16,Cash,Pending
ORD001332,C0109,khaled kamal,khaled.kamal36@gmail.com, Suez ,Screen Protector,1,4765.59,2026-06-25,Credit Card,Cancelled
ORD007003,C0478,Amr  Mostafa ,amr.mostafa14@yahoo.com, Tanta ,Monitor,7,4420.52,2026-01-23,Credit Card,Delivered
ORD006942,C0441, Yasmin Sayed,yasmin.sayed95@yahoo.com,fayoum,Keyboard,10,4027.16,2026-01-06,Mobile Wallet,Returned
ORD008018,C0079,Salma Mostafa,salma.mostafa93@gmail.com,  Fayoum,Headphones,2,2350.13,2026-06-12,Cash,Pending
ORD006242,C0022,Ahmed Salem,ahmed.salem88@gmail.com,  Aswan,Mouse,6,367.87,2026-06-22,Credit Card,Cancelled
ORD007236,C0225,heba rizk,heba.rizk55@gmail.com,FAYOUM,Charger,1,268.25,2026-05-17,Cash,Cancelled
ORD006882,C0207,sara salem,sara.salem90@gmail.com,SUEZ,Smart Watch,8,743.52,2026-02-12,Credit Card,Cancelled
ORD004531,C0165,Heba Hassan,heba.hassan81@gmail.com,Aswan,Headphones,1,989.56,2026-07-26,Credit Card,Cancelled
ORD004674,C0101,Ahmed Rizk,ahmed.rizk49@gmail.com,Port Said,Laptop,9,2434.33,2026-07-19,Credit Card,Cancelled
ORD006997,C0060,Hassan Ahmed,hassan.ahmed27@gmail.com,luxor,Tablet,5,3523.51,2026-05-09,Credit Card,Cancelled
ORD001253,C0167,Nour Rizk,nour.rizk60@gmail.com,  Mansoura,Laptop,1,4128.46,2026-02-26,Mobile Wallet,Cancelled
ORD003375,C0104,heba ibrahim,heba.ibrahim44@gmail.com,suez,Power Bank,8,3723.71,2026-05-29,Mobile Wallet,Returned
ORD002815,C0089, Heba Saeed,heba.saeed19@gmail.com,Cairo,Speaker,9,4624.56,2026-07-02,Mobile Wallet,Pending
ORD004720,C0086, Sara Rizk,sara.rizk87@gmail.com,Luxor,Mouse,10,1089.94,2026-05-10,Credit Card,Cancelled
ORD006545,C0214,Mohamed  Saeed ,mohamed.saeed25@gmail.com, Ismailia ,Mouse,8,2751.16,2026-03-15,Credit Card,Returned
ORD004859,C0247, Dina Ahmed,dina.ahmed97@gmail.com,  Sharm El Sheikh,Case,4,141.22,2026-02-21,Cash,Returned
ORD007902,C0285,Amr  Farouk ,amr.farouk97@gmail.com,ISMAILIA,Smart Watch,N/A,1360.83,2026-07-22,Cash,Returned
ORD008581,C0101,Ahmed Rizk,ahmed.rizk49@gmail.com,Port Said,Headphones,4,3895.36,2026-08-06,Mobile Wallet,Cancelled
ORD008428,C0469, Sara Ahmed,sara.ahmed73@yahoo.com,  Port Said,Speaker,9,1304.42,2026-06-21,Credit Card,Pending
ORD001078,C0318,Sara  Mostafa ,,  Suez,Smartphone,1,730.9,2026-05-08,Credit Card,Pending
ORD004364,C0488,amr mostafa,amr.mostafa84@gmail.com,MANSOURA,Charger,2,404.51,2026-04-28,Credit Card,Delivered
ORD000771,C0011,Mariam  Ali ,mariam.ali46@yahoo.com,  Aswan,Speaker,6,235.02,2026-06-18,Credit Card,Returned
ORD008866,C0173, Heba Rizk,heba.rizk58@gmail.com,  Sharm El Sheikh,Laptop,10,3890.12,2026-04-07,Cash,Returned
ORD000250,C0364,Mahmoud Ibrahim,mahmoud.ibrahim5@yahoo.com,SHARM EL SHEIKH,Smartphone,6,2833.29,2026-05-30,Mobile Wallet,Returned
ORD007240,C0020, Fatma Ali,fatma.ali88@gmail.com, Alexandria ,Laptop,8,2190.48,2026-01-21,Mobile Wallet,Returned
ORD003420,C0084,amr abdel,amr.abdel87@yahoo.com,Fayoum,Keyboard,5,2895.42,2026-02-14,Cash,Returned
ORD004977,C0240,Ahmed  Farouk ,ahmed.farouk4@yahoo.com,  Hurghada,Case,4,3621.35,2026-08-23,Mobile Wallet,Pending
ORD004545,C0016,khaled mohamed,khaled.mohamed51@gmail.com, Ismailia ,Speaker,4,3175.56,2026-05-08,Mobile Wallet,Delivered
ORD005566,C0341,Mona Rizk,mona.rizk33@yahoo.com,Damanhur,Screen Protector,6,1841.46,2026-06-24,Credit Card,Pending
ORD007940,C0448, Dina Ahmed,dina.ahmed26@gmail.com, Port Said ,Cable,10,2363.52,2026-06-15,Credit Card,Pending
ORD000717,C0445,fatma kamal,fatma.kamal98@gmail.com,luxor,Smart Watch,8,4872.58,2026-07-29,Cash,Cancelled
ORD009847,C0125,khaled ibrahim,khaled.ibrahim42@yahoo.com,LUXOR,Speaker,5,1641.16,2026-03-14,Credit Card,Delivered
ORD002049,C0108,mohamed ahmed,mohamed.ahmed42@yahoo.com,sharm el sheikh,Laptop,2,1965.16,2026-06-10,Mobile Wallet,Pending
ORD005998,C0110,Hassan Rizk,,  Zagazig,Camera,4,2000.98,2026-06-20,Cash,Returned
ORD006601,C0151,Omar Hassan,omar.hassan22@gmail.com,DAMANHUR,Case,2,3543.52,2026-05-08,Credit Card,Returned
ORD007246,C0154,Dina  Osman ,dina.osman78@yahoo.com,giza,Camera,2,,2026-01-03,Mobile Wallet,Pending
ORD004179,C0145, Yasmin Salem,,Tanta,Tablet,7,2030.89,2026-02-06,Cash,Returned
ORD004810,C0301,Salma Nasser,salma.nasser81@gmail.com,Aswan,Laptop,5,1631.35,2026-02-24,Mobile Wallet,Pending
ORD009675,C0482, Rana Sayed,rana.sayed74@gmail.com, Port Said ,Screen Protector,9,1436.56,2026-03-30,Mobile Wallet,Delivered
ORD007141,C0302,omar ahmed,omar.ahmed1@gmail.com,Aswan,Smartphone,10,989.15,2026-04-04,Cash,Returned
ORD007191,C0227,Omar Ahmed,omar.ahmed82@gmail.com,sharm el sheikh,Tablet,9,2463.59,2026-03-07,Credit Card,Returned
ORD001461,C0468,Ahmed Mohamed,ahmed.mohamed19@gmail.com,Suez,Speaker,1,4789.58,2026-04-18,Cash,Pending
ORD005990,C0127,Rana Ibrahim,rana.ibrahim25@yahoo.com,SUEZ,Charger,10,2567.15,2026-05-16,Credit Card,Cancelled
ORD002001,C0439,Yasmin Kamal,yasmin.kamal93@gmail.com,LUXOR,Headphones,1,2840.01,2026-01-19,Cash,Returned
ORD008176,C0088,Amr Saeed,amr.saeed25@gmail.com,  Port Said,Laptop,8,2751.17,2026-07-15,Mobile Wallet,Delivered
ORD000405,C0065,Rana  Ibrahim ,rana.ibrahim75@gmail.com,Ismailia,Cable,8,,2026-03-01,Cash,Pending
ORD000385,C0212,Mohamed  Osman ,mohamed.osman28@gmail.com,Aswan,Tablet,3,,2026-02-02,Mobile Wallet,Pending
ORD009640,C0212,Mohamed  Osman ,mohamed.osman28@gmail.com,Aswan,Keyboard,4,2018.21,2026-04-29,Cash,Returned
ORD009680,C0428,Nour Rizk,nour.rizk41@gmail.com,sharm el sheikh,Smart Watch,9,3786.22,2026-03-13,Mobile Wallet,Cancelled
ORD001634,C0280,khaled kamal,khaled.kamal25@yahoo.com,MANSOURA,Monitor,6,4799.4,2026-03-02,Credit Card,Returned
ORD009749,C0453,Mohamed Rizk,mohamed.rizk86@yahoo.com,Cairo,Camera,4,1316.03,2026-04-29,Mobile Wallet,Delivered
ORD004785,C0428,Nour Rizk,nour.rizk41@gmail.com,sharm el sheikh,Tablet,10,4583.16,2026-01-13,Cash,Cancelled
ORD009649,C0018,Hassan Osman,,suez,Smart Watch,10,3294.67,2026-01-27,Cash,Returned
ORD006971,C0383, Mariam Kamal,mariam.kamal38@yahoo.com,Giza,Monitor,1,3104.51,2026-01-14,Mobile Wallet,Pending
ORD003926,C0349,Salma  Ali ,salma.ali92@gmail.com,  Sharm El Sheikh,Cable,N/A,1379.89,2026-05-31,Mobile Wallet,Delivered
ORD004159,C0040, Fatma Mohamed,fatma.mohamed25@gmail.com,MANSOURA,Smartphone,6,1494.28,2026-01-29,Credit Card,Cancelled
ORD007450,C0061,hassan nasser,hassan.nasser33@gmail.com,alexandria,Smart Watch,8,3200.52,2026-08-10,Credit Card,Delivered
ORD008416,C0354, Yasmin Kamal,yasmin.kamal64@gmail.com,  Ismailia,Tablet,5,308.72,2026-04-04,Credit Card,Pending
ORD002194,C0333, Yasmin Kamal,yasmin.kamal31@gmail.com, Cairo ,Case,6,1552.31,2026-05-18,Mobile Wallet,Cancelled
ORD001016,C0107,sara salem,sara.salem18@gmail.com, Tanta ,Headphones,4,2287.8,2026-03-02,Credit Card,Pending
ORD005125,C0328,Hassan  Kamal ,hassan.kamal91@gmail.com,hurghada,Headphones,10,2140.19,2026-06-02,Mobile Wallet,Returned
ORD007419,C0384,mariam sayed,mariam.sayed84@yahoo.com,fayoum,Smartphone,8,1928.33,2026-06-11,Cash,Pending
ORD007410,C0200,Mariam Nasser,mariam.nasser35@gmail.com,ASWAN,Camera,2,4063.27,2026-03-18,Credit Card,Cancelled
ORD008990,C0092,amr ali,amr.ali86@gmail.com,damanhur,Screen Protector,10,1447.05,2026-04-06,Credit Card,Returned
ORD002872,C0019, Mariam Mohamed,mariam.mohamed66@gmail.com,alexandria,Smart Watch,6,274.75,2026-04-01,Mobile Wallet,Returned
ORD000010,C0119,Rana  Saeed ,rana.saeed9@gmail.com, Sharm El Sheikh ,Case,7,3167.31,2026-02-17,Mobile Wallet,Returned
ORD001839,C0335,Omar Farouk,omar.farouk9@gmail.com,fayoum,Charger,4,3861.14,2026-05-28,Credit Card,Pending
ORD004805,C0155,Nour Salem,nour.salem76@gmail.com,  Aswan,Tablet,8,2541.03,2026-03-05,Mobile Wallet,Cancelled
ORD000256,C0381,Khaled  Abdel ,khaled.abdel72@gmail.com,Hurghada,Charger,9,1974.99,2026-05-11,Mobile Wallet,Cancelled
ORD007027,C0328,Hassan  Kamal ,hassan.kamal91@gmail.com,hurghada,Smart Watch,8,1566.89,2026-05-08,Cash,Pending
ORD005714,C0121, Amr Osman,amr.osman56@yahoo.com,zagazig,Headphones,6,4401.66,2026-05-21,Credit Card,Delivered
ORD003325,C0191,Dina  Osman ,dina.osman59@gmail.com,Luxor,Case,4,4208.93,2026-06-14,Cash,Delivered
ORD007715,C0343,Ali Farouk,ali.farouk20@yahoo.com, Sharm El Sheikh ,Cable,1,3931.87,2026-04-11,Cash,Cancelled
ORD001582,C0178,Mahmoud  Farouk ,mahmoud.farouk13@gmail.com,ismailia,Smart Watch,3,636.83,2026-03-12,Credit Card,Returned
ORD000925,C0021,Tarek Saeed,tarek.saeed60@gmail.com,Damanhur,Speaker,3,632.82,2026-03-20,Credit Card,Cancelled
ORD002780,C0031, Rana Kamal,rana.kamal92@gmail.com,PORT SAID,Laptop,9,124.32,2026-05-02,Mobile Wallet,Returned
ORD007892,C0369,Dina  Farouk ,dina.farouk93@gmail.com, Cairo ,Cable,7,2018.15,2026-06-19,Cash,Delivered
ORD006133,C0174,Khaled Nasser,khaled.nasser49@gmail.com,sharm el sheikh,Power Bank,4,2921.48,2026-07-24,Mobile Wallet,Pending
ORD005321,C0441, Yasmin Sayed,,fayoum,Mouse,8,2890.2,2026-05-23,Cash,Pending
ORD007313,C0051,Nour Farouk,nour.farouk6@gmail.com, Suez ,Speaker,7,736.11,2026-01-01,Mobile Wallet,Returned
ORD007103,C0215, Sara Salem,sara.salem83@gmail.com,CAIRO,Monitor,5,97.62,2026-07-21,Cash,Delivered
ORD006043,C0320,Salma  Saeed ,salma.saeed82@gmail.com,ALEXANDRIA,Headphones,10,2277.58,2026-06-06,Credit Card,Pending
ORD003776,C0278,Omar Salem,omar.salem12@gmail.com,  Suez,Smart Watch,4,4284.92,2026-07-26,Mobile Wallet,Delivered
ORD004836,C0355,Heba  Sayed ,heba.sayed64@yahoo.com,Suez,Mouse,1,4568.87,2026-05-10,Cash,Delivered
ORD004965,C0390, Heba Salem,heba.salem97@gmail.com,sharm el sheikh,Smart Watch,5,1541.36,2026-05-14,Credit Card,Pending
ORD000540,C0232,mariam ali,mariam.ali9@yahoo.com,Giza,Screen Protector,5,1119.89,2026-03-19,Cash,Delivered
ORD007484,C0328,Hassan  Kamal ,hassan.kamal91@gmail.com,hurghada,Mouse,9,409.44,2026-08-02,Credit Card,Cancelled
ORD002746,C0171,sara ahmed,sara.ahmed44@gmail.com,  Fayoum,Case,1,4554.55,2026-04-03,Credit Card,Cancelled
ORD003720,C0078, Rana Salem,rana.salem47@gmail.com,SHARM EL SHEIKH,Mouse,6,829.37,2026-06-28,Credit Card,Delivered
ORD006820,C0269, Youssef Salem,youssef.salem42@gmail.com,  Fayoum,Monitor,5,2554.53,2026-06-02,Mobile Wallet,Cancelled
ORD009338,C0270,omar ibrahim,omar.ibrahim14@gmail.com, Sharm El Sheikh ,Keyboard,2,4022.25,2026-03-01,Credit Card,Returned
ORD004469,C0001,Fatma  Ibrahim ,fatma.ibrahim32@yahoo.com, Giza ,Case,5,3231.37,2026-05-09,Credit Card,Pending
ORD000668,C0487,Ahmed  Saeed ,ahmed.saeed80@gmail.com,SHARM EL SHEIKH,Headphones,3,1824.11,2026-03-03,Mobile Wallet,Delivered
ORD007576,C0151,Omar Hassan,omar.hassan22@gmail.com,DAMANHUR,Laptop,8,1581.53,2026-06-13,Cash,Cancelled
ORD008550,C0478,Amr  Mostafa ,amr.mostafa14@yahoo.com, Tanta ,Keyboard,9,3511.44,2026-06-21,Credit Card,Delivered
ORD005064,C0038,fatma hassan,fatma.hassan46@gmail.com,  Ismailia,Headphones,7,4873.16,2026-03-09,Credit Card,Cancelled
ORD001354,C0487,Ahmed  Saeed ,ahmed.saeed80@gmail.com,SHARM EL SHEIKH,Smartphone,6,4839.7,2026-08-22,Credit Card,Returned
ORD007115,C0379, Salma Abdel,salma.abdel32@yahoo.com, Hurghada ,Smartphone,2,4939.32,2026-01-29,Cash,Delivered
ORD009970,C0385,Yasmin Mohamed,yasmin.mohamed35@gmail.com,  Aswan,Keyboard,5,1068.7,2026-07-31,Cash,Returned
ORD008663,C0160,rana ibrahim,,sharm el sheikh,Smartphone,6,4963.58,2026-01-31,Mobile Wallet,Delivered
ORD002704,C0402,Amr  Kamal ,, Damanhur ,Camera,9,4949.0,2026-06-13,Cash,Delivered
ORD003331,C0089, Heba Saeed,heba.saeed19@gmail.com,Cairo,Mouse,2,584.02,2026-08-01,Mobile Wallet,Delivered
ORD008054,C0008,Tarek Hassan,tarek.hassan38@gmail.com,port said,Laptop,2,993.87,2026-04-25,Mobile Wallet,Pending
ORD009589,C0239,Dina Rizk,dina.rizk99@gmail.com,damanhur,Case,8,4698.24,2026-03-10,Credit Card,Pending
